"Rank","Player","TGT","REC","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"261","Andrei Iosivas (CIN)","3","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"262","Jalin Hyatt (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"263","Cedric Tillman (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.6%"
"264","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"265","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"266","Trey Palmer (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"267","Michael Wilson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3%"
"268","Derius Davis (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"269","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"270","Tre Tucker (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.3%"
"271","Jake Bobo (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"272","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"273","Maurice Alexander (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"274","Mike Evans (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.2%"
"275","Davante Adams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.5%"
"276","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Adam Thielen (MIN)","2","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.4%"
"278","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Marquez Valdes-Scantling (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"289","Ray-Ray McCloud III (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"290","Dante Pettis (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"291","Calvin Ridley (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.6%"
"292","Christian Kirk (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.8%"
"293","Jamal Agnew (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"294","David Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"295","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"296","Tim Patrick (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"297","Hunter Renfrow (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"298","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","A.J. Brown (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.4%"
"300","Marquise Brown (KC)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","32.8%"
"301","Miles Boykin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"302","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"303","Scotty Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"304","Jakobi Meyers (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.5%"
"305","Parris Campbell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"306","Lil'Jordan Humphrey (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"307","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"308","Keith Kirkwood (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","Trent Sherfield Sr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"310","Justin Watson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"311","Russell Gage Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"312","Tyler Lockett (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"313","DeAndre Carter (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Phillip Dorsett II (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Kalif Raymond (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"316","Zay Jones (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"317","Cooper Kupp (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.5%"
"318","Curtis Samuel (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"319","Chris Godwin Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.6%"
"320","Josh Reynolds (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"321","Noah Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"322","Robbie Chosen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"323","Chris Moore (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"324","Laquon Treadwell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"325","Tyreek Hill (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.2%"
"326","Luther Burden III (CHI)","1","1","-1","-1.0","0","0","0","0","0","0","0","1","-0.1","-0.1","9.6%"
"327","KaVontae Turpin (DAL)","5","1","-2","-2.0","0","0","0","0","0","0","0","1","-0.2","-0.2","4.5%"
"328","Ashton Dulin (IND)","1","1","-8","-8.0","0","0","0","0","0","0","0","1","-0.8","-0.8","0.1%"
""
""
