"Rank","Player","TGT","REC","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"261","Trey Palmer (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"262","Xavier Hutchinson (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.3%"
"263","Andrei Iosivas (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"264","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"265","Jake Bobo (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"266","Jalin Hyatt (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"267","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Tank Dell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"269","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.9%"
"270","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"271","Maurice Alexander (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"272","Mike Evans (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.1%"
"273","Brandin Cooks (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"274","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","River Cracraft (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Calvin Ridley (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.3%"
"287","Marquez Valdes-Scantling (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"288","Ray-Ray McCloud III (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"289","Allen Lazard (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"290","Cedrick Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"291","Dante Pettis (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"292","DJ Moore (CHI)","4","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","86.5%"
"293","Braxton Berrios (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"294","David Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"295","Jamal Agnew (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"296","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"297","Tim Patrick (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"298","Hunter Renfrow (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"299","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"300","Marquise Brown (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.1%"
"301","Tyler Johnson (NYJ)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"302","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"303","Scotty Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"304","Parris Campbell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"305","Terry McLaurin (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.9%"
"306","KaVontae Turpin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.7%"
"307","Lil'Jordan Humphrey (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"308","David Sills V (ATL)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"309","Mecole Hardman Jr. (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"310","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"311","Justin Watson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"312","Keith Kirkwood (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Trent Sherfield Sr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"314","Russell Gage Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","DeAndre Carter (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Phillip Dorsett II (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"317","Laquon Treadwell (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"318","Josh Reynolds (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"319","Zay Jones (ARI)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"320","Noah Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"321","JuJu Smith-Schuster (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"322","Chris Godwin Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.4%"
"323","Chris Moore (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"324","Tyreek Hill (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.3%"
"325","John Metchie III (NYJ)","1","1","3","3.0","3","0","0","1","-7","0","0","1","-0.4","-0.4","0.8%"
"326","Myles Price (MIN)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.6%"
"327","Ke'Shawn Williams (PIT)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
