"Rank","Player","TGT","REC","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"259","Shedrick Jackson (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"260","Malik Heath (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"261","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"262","Jason Brownlee (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Xavier Gipson (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"264","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"265","Kaden Davis (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"266","Lance McCutcheon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Dennis Houston (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"268","Kendric Pryor (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.4%"
"270","Jalin Hyatt (NYG)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"271","Cedric Tillman (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.6%"
"272","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"273","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"274","Trey Palmer (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"275","Derius Davis (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"276","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"277","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"278","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Tank Dell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"280","Maurice Alexander (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"281","DeAndre Hopkins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5%"
"282","Mike Evans (TB)","4","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","73.2%"
"283","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"294","Calvin Ridley (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.6%"
"295","Marquez Valdes-Scantling (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"296","Ray-Ray McCloud III (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"297","Justin Watson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"298","Russell Gage Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Cedrick Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"300","Dante Pettis (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"301","Christian Kirk (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.8%"
"302","David Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"303","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"304","Jamal Agnew (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"305","Hunter Renfrow (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"306","Parris Campbell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Terry McLaurin (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.3%"
"308","Deebo Samuel Sr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.3%"
"309","Miles Boykin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"310","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"311","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"312","Darius Slayton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.9%"
"313","Trenton Irwin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","David Sills V (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"315","Lil'Jordan Humphrey (NYG)","2","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"316","Jakobi Meyers (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.5%"
"317","Keith Kirkwood (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"318","Trent Sherfield Sr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"319","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"320","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"321","DeAndre Carter (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"322","Phillip Dorsett II (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"323","Curtis Samuel (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"324","Noah Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"325","Chris Godwin Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.6%"
"326","Laquon Treadwell (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"327","Demarcus Robinson (SF)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"328","Tyreek Hill (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.2%"
"329","Braxton Berrios (HOU)","3","1","-1","-1.0","0","0","0","0","0","0","0","1","-0.1","-0.1","0.6%"
""
""
