"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"261","Darius Lassiter (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Myles Price (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Jahdae Walker (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","Jeremiah Webb (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Jimmy Holiday (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Dymere Miller (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Taylor Morin (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Darius Cooper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"269","Kisean Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Jordan Watkins (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"271","Jalen Royals (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6%"
"272","TJ Moore (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Chimere Dike (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"274","Ricky White III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"275","Jayden Higgins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.0%"
"276","Da'Quan Felton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Jaylin Noel (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.4%"
"278","Savion Williams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"279","Tez Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"280","Tai Felton (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"281","Pat Bryant (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.9%"
"282","Antwane Wells Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"283","Theo Wease Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Jack Bech (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.9%"
"285","Will Sheppard (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Nick Nash (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"287","Dont'e Thornton Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"288","Jimmy Horn Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"289","Jacksin Meeks (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Efton Chism III (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"291","Isaac TeSlaa (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.8%"
"292","LaJohntay Wester (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"293","Traeshin Holden (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"294","Konata Mumpfield (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"295","Jacolby George (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"296","Jamaal Pritchett (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"297","Jaylin Lane (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"298","Garrett Greene (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Dontayvion Wicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"300","Mitchell Tinsley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"301","Isaiah Bond (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"302","KeAndre Lambert-Smith (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"303","A.T. Perry (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"304","Braylon Sanders (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"305","Brandon Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"306","Britain Covey (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Jacoby Jones (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","Rashid Shaheed (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.8%"
"309","Dareke Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"310","Montrell Washington (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"311","Jalen Virgil (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"312","Michael Bandy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Brandon Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Tim Jones (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Romeo Doubs (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.4%"
"317","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"318","Velus Jones Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"319","Samori Toure (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Christian Watson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5%"
"321","Skyy Moore (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"322","Bo Melton (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"323","Xavier Weaver (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","Tay Martin (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"325","Xavier Smith (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"326","Brycen Tremayne (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"327","Elijah Cooks (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"328","Malik Heath (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"329","Kazmeir Allen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"330","Grant DuBose (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"331","Tyler Scott (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"332","Matt Landers (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"333","Ontaria Wilson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"334","Thayer Thomas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"335","Malik Knowles (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"336","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"337","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"338","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"339","Lucky Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"340","Jason Brownlee (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"341","Shedrick Jackson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"342","Zavier Scott (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"343","T.J. Luther (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"344","Xavier Gipson (NYJ)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"345","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"346","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"347","Lance McCutcheon (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"348","Kaden Davis (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"349","Kendric Pryor (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"350","Dennis Houston (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"351","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"352","Jake Bobo (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"353","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"354","Jesse Matthews (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"355","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"356","Kaden Prather (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"357","Tetairoa McMillan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.1%"
"358","Tre Tucker (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"359","Trey Palmer (TB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"360","Cedric Tillman (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.4%"
"361","Maurice Alexander (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"362","Mike Evans (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.0%"
"363","Brandin Cooks (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"364","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"365","Adam Thielen (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.0%"
"366","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"367","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"368","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"369","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"370","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"371","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"372","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"373","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"374","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"376","River Cracraft (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"377","Anthony Miller (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"378","Kendrick Bourne (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"379","Allen Lazard (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"380","Christian Kirk (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.0%"
"381","Michael Gallup (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"382","Cedrick Wilson Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"383","Deon Cain (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"384","Braxton Berrios (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"385","Russell Gage Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"386","Jamal Agnew (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"387","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"388","Tim Patrick (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"389","Zach Pascal (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"390","Hunter Renfrow (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"391","DK Metcalf (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.5%"
"392","Marquise Brown (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.5%"
"393","Collin Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"394","Juwann Winfree (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"395","Miles Boykin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"396","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"397","Darius Slayton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5%"
"398","Scotty Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"399","Trenton Irwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"400","KaVontae Turpin (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.6%"
"401","David Sills (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"402","Jakobi Meyers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.5%"
"403","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"404","Brandon Powell (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.4%"
"405","Keith Kirkwood (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"406","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"407","Tyler Lockett (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.4%"
"408","Phillip Dorsett II (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"409","Stefon Diggs (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85.2%"
"410","Kalif Raymond (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"411","Laquon Treadwell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"412","Zay Jones (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"413","Josh Reynolds (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"414","JuJu Smith-Schuster (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"415","Chris Godwin (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.4%"
"416","Robbie Chosen (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"417","Chris Moore (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"418","Phil Lutz (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"419","Greg Dortch (ARI)","1","1","-1","-1.0","0","0","0","0","0","0","0","1","-0.1","-0.1","1.6%"
"420","Jalen Reagor (LAC)","0","1","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.0%"
"421","Olamide Zaccheaus (CHI)","1","3","8","8.0","8","0","0","0","0","0","1","1","-1.2","-1.2","1.1%"
"422","Dyami Brown (JAC)","2","3","-13","-6.5","0","0","0","0","0","0","0","1","-1.3","-1.3","5.5%"
"423","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.6%"
""
""
