"Rank","Player","TGT","REC","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"258","Jared Wayne (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Tyrell Shavers (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"260","Ryan Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"261","Dylan Drummond (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Shedrick Jackson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"264","Jason Brownlee (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Xavier Gipson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"266","Nikko Remigio (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"267","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"268","Lance McCutcheon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Kaden Davis (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"270","Kendric Pryor (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Dennis Houston (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"272","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"273","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"274","Johnny Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"275","DeMario Douglas (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.4%"
"276","Trey Palmer (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"277","Derius Davis (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"278","Charlie Jones (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"279","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"280","Tank Dell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"281","Jalin Hyatt (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"282","Maurice Alexander (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"283","DeAndre Hopkins (BAL)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.5%"
"284","Mike Evans (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.2%"
"285","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"294","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"296","Marquez Valdes-Scantling (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"297","Cedrick Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"298","Dante Pettis (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"299","Braxton Berrios (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"300","Russell Gage Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Jamal Agnew (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"302","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"303","Justin Watson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"304","Parris Campbell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"305","Terry McLaurin (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.3%"
"306","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Tyler Johnson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"308","Miles Boykin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"310","Scotty Miller (PIT)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"311","Trenton Irwin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"312","David Sills V (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"313","Lil'Jordan Humphrey (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"314","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"315","Keith Kirkwood (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Trent Sherfield Sr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"317","Tyler Lockett (LV)","4","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.4%"
"318","DeAndre Carter (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"319","Phillip Dorsett II (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Zay Jones (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"321","Josh Reynolds (NYJ)","2","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.5%"
"322","Noah Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"323","Robbie Chosen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","Laquon Treadwell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"325","Tim Patrick (JAC)","1","1","-1","-1.0","0","0","0","0","0","0","0","1","-0.1","-0.1","1.1%"
"326","Kyle Williams (NE)","0","0","0","0","0","0","0","1","-2","0","0","1","-0.2","-0.2","2.9%"
"327","Luther Burden III (CHI)","2","2","-4","-2.0","0","0","0","0","0","0","0","1","-0.4","-0.4","9.6%"
"328","Chimere Dike (TEN)","0","0","0","0","0","0","0","1","-4","0","0","1","-0.4","-0.4","30.3%"
"329","Ray-Ray McCloud III (NYG)","2","1","-7","-7.0","0","0","0","0","0","0","0","1","-0.7","-0.7","1.2%"
"330","Isaiah Williams (NYJ)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
