"Rank","Player","TGT","REC","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"260","Jake Bobo (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"261","Bryce Ford-Wheaton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"262","Jalin Hyatt (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"263","Jalen Cropper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","Tank Dell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"265","Malik Nabers (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.4%"
"266","Rome Odunze (CHI)","3","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","95.0%"
"267","Cedric Tillman (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.6%"
"268","Maurice Alexander (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"269","DeAndre Hopkins (BAL)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.5%"
"270","Mike Evans (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.2%"
"271","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","Adam Thielen (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.4%"
"273","Scotty Miller (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"274","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"276","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Allen Lazard (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"285","Marquez Valdes-Scantling (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"286","Calvin Ridley (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.6%"
"287","Dante Pettis (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"288","Braxton Berrios (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"289","Jamal Agnew (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"290","David Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"291","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Tim Patrick (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"293","Hunter Renfrow (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"294","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"295","Malik Turner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"296","A.J. Brown (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.4%"
"297","Tyler Johnson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"298","Miles Boykin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"300","Quinton Bell (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"301","Lil'Jordan Humphrey (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"302","Parris Campbell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"303","Terry McLaurin (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.3%"
"304","David Sills V (ATL)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"305","Keith Kirkwood (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"306","Justin Watson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"307","Russell Gage Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","Trent Sherfield Sr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"309","Noah Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"310","Tyler Lockett (LV)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.4%"
"311","DeAndre Carter (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"312","Phillip Dorsett II (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Kalif Raymond (DET)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"314","Chris Godwin Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.6%"
"315","Zay Jones (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"316","Cooper Kupp (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.5%"
"317","Josh Reynolds (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"318","Demarcus Robinson (SF)","1","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"319","Robbie Chosen (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Chris Moore (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"321","Sterling Shepard (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"322","Laquon Treadwell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"323","Tyreek Hill (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.2%"
"324","Jaylin Noel (HOU)","0","0","0","0","0","0","0","1","-3","0","0","1","-0.3","-0.3","7.2%"
"325","Michael Bandy (DEN)","1","1","16","16.0","16","0","0","0","0","0","1","1","-0.4","-0.4","0.0%"
"326","Savion Williams (GB)","2","2","12","6.0","6","0","0","1","0","0","1","1","-0.8","-0.8","0.7%"
"327","Tahj Washington (MIA)","2","1","11","11.0","11","0","0","0","0","0","1","1","-0.9","-0.9","1.0%"
"328","Roman Wilson (PIT)","2","1","4","4.0","4","0","0","0","0","0","1","1","-1.6","-1.6","1.8%"
""
""
